geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch,Bias_Category_LSom,Bias_Category_PHatch
ENSCCRG00000029380,ENSCCRG00000068105,zgc:153990,zgc:153990,4,13,CAJNDQ010000008.1,CAJNDQ010000016.1,1306.79711123237,-4.17542175995632,1.3847291451484302e-148,-3.61031237795306,6.20478852323772e-113,SubgB_dominant,SubgB_dominant
ENSCCRG00000016545,ENSCCRG00000046189,rtel1,rtel1,30,34,CAJNDQ010000043.1,CAJNDQ010000014.1,344.90478474735,-4.19399558102086,5.6387342173589795e-33,-4.58692218555439,5.42647705884307e-34,SubgB_dominant,SubgB_dominant
ENSCCRG00000056469,ENSCCRG00000048915,asz1,asz1,13,14,CAJNDQ010000010.1,CAJNDQ010000020.1,579.037206616361,-4.2139039301409,0.0028088031411357,-4.16952579985979,0.0048555753974892,SubgB_dominant,SubgB_dominant
ENSCCRG00000046555,ENSCCRG00000022182,,,30,24,CAJNDQ010000039.1,CAJNDQ010000046.1,357.85191244267,-4.21405388818139,1.80576232635339e-45,-3.6969971063814,2.8361897805986897e-34,SubgB_dominant,SubgB_dominant
ENSCCRG00000039944,ENSCCRG00000060930,mrpl40,mrpl40,4,6,CAJNDQ010000018.1,CAJNDQ010000024.1,586.987544553679,-4.22631570194753,1.63274277199907e-53,-3.35439376786289,2.64877660736399e-35,SubgB_dominant,SubgB_dominant
ENSCCRG00000052994,ENSCCRG00000057065,,,24,25,CAJNDQ010000008.1,CAJNDQ010000016.1,222.479413068919,-4.23061222466658,5.80144713430807e-14,-2.32749761245298,5.70865142373235e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000004347,ENSCCRG00000059176,zfand6,zfand6,6,9,CAJNDQ010000007.1,CAJNDQ010000001.1,324.784011828974,-4.25130764791081,1.5588303364590598e-22,-3.87273669179399,6.2036603418072694e-18,SubgB_dominant,SubgB_dominant
ENSCCRG00000055492,ENSCCRG00000039052,mpc2b,mpc2b,5,5,CAJNDQ010000042.1,CAJNDQ010000047.1,365.776181532,-4.26043395040041,0.0004560626219467,-4.34727951310686,0.0003828401157123,SubgB_dominant,SubgB_dominant
ENSCCRG00000007461,ENSCCRG00000028812,,,2,9,CAJNDQ010000003.1,CAJNDQ010000048.1,417.379004085412,-4.27576374611963,4.2571439569635297e-69,-3.20284104611719,1.17887492562191e-38,SubgB_dominant,SubgB_dominant
ENSCCRG00000041714,ENSCCRG00000002429,,,15,13,CAJNDQ010000004.1,CAJNDQ010000002.1,1138.00557058866,-4.27908489551001,2.11861921224826e-36,-3.76970085080738,1.37615497133859e-33,SubgB_dominant,SubgB_dominant
ENSCCRG00000050271,ENSCCRG00000028728,tnn,tnn,20,16,CAJNDQ010000022.1,CAJNDQ010000030.1,207.721890224592,-4.2991762118802,2.0664555184792797e-11,-6.54181788212879,5.39686879819259e-26,SubgB_dominant,SubgB_dominant
ENSCCRG00000026119,ENSCCRG00000047903,dennd2db,dennd2db,13,14,CAJNDQ010000044.1,CAJNDQ010000006.1,419.660694741389,-4.32417975110107,1.9406034788407802e-17,-2.46478057302383,5.37333232021586e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000043770,ENSCCRG00000071350,tmem41aa,tmem41aa,5,5,CAJNDQ010000042.1,CAJNDQ010000047.1,552.274690579096,-4.32913830550089,4.71977365076114e-26,-2.03268120674482,8.160063873283811e-15,SubgB_dominant,SubgB_dominant
ENSCCRG00000025947,ENSCCRG00000026027,,,19,18,CAJNDQ010000040.1,CAJNDQ010000027.1,364.483195747103,-4.34557166823945,1.3797233125435098e-40,-5.34455892011465,1.1779717867512999e-51,SubgB_dominant,SubgB_dominant
ENSCCRG00000048695,ENSCCRG00000025085,slc37a4a,slc37a4a,11,8,CAJNDQ010000040.1,CAJNDQ010000027.1,938.154075527528,-4.35056010104452,9.74835155984616e-48,-4.25164401279442,6.1195630846593595e-43,SubgB_dominant,SubgB_dominant
ENSCCRG00000066097,ENSCCRG00000004382,BAZ2B,BAZ2B,38,38,CAJNDQ010000042.1,CAJNDQ010000047.1,467.499529227242,-4.35602564428291,4.24492364036544e-38,-1.83435193216606,1.81015682168706e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000065521,ENSCCRG00000013532,gstr,gstr,7,10,CAJNDQ010000032.1,CAJNDQ010000013.1,450.368946426654,-4.37053910590919,2.70920595519652e-22,-3.288331888335,1.02154806095039e-15,SubgB_dominant,SubgB_dominant
ENSCCRG00000042768,ENSCCRG00000069732,mpc2a,mpc2a,5,5,CAJNDQ010000023.1,CAJNDQ010000028.1,346.777845638511,-4.38176600618973,1.5604871937254e-13,-4.02868053929788,1.05503973096599e-11,SubgB_dominant,SubgB_dominant
ENSCCRG00000078237,ENSCCRG00000074760,zbtb8os,zbtb8os,8,8,CAJNDQ010000019.1,CAJNDQ010000049.1,890.076951535397,-4.38967203065397,2.15369855809336e-61,-3.03138768552161,1.4572410736046699e-34,SubgB_dominant,SubgB_dominant
ENSCCRG00000043412,ENSCCRG00000060483,sdhaf2,sdhaf2,4,6,CAJNDQ010000007.1,CAJNDQ010000001.1,820.177096443296,-4.39342408699974,7.32651551928246e-39,-3.45084709637374,1.78693408394494e-25,SubgB_dominant,SubgB_dominant
ENSCCRG00000042070,ENSCCRG00000029298,bmp7a,bmp7a,7,7,CAJNDQ010000043.1,CAJNDQ010000014.1,493.012100257055,-4.39974988694553,2.94063735983723e-23,-3.72086797964569,6.2446934132015e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000040570,ENSCCRG00000030141,pacsin2,pacsin2,13,10,CAJNDQ010000037.1,CAJNDQ010000009.1,1036.85425889029,-4.40010235540373,5.46966733144438e-54,-4.05031342462694,3.99933334985355e-48,SubgB_dominant,SubgB_dominant
ENSCCRG00000017145,ENSCCRG00000037660,slkb,slkb,21,20,CAJNDQ010000023.1,CAJNDQ010000028.1,650.371921038992,-4.40441382118657,2.19216742781204e-19,-3.59334795179385,3.77095123235818e-13,SubgB_dominant,SubgB_dominant
ENSCCRG00000080476,ENSCCRG00000067480,macrod2,macrod2,21,21,CAJNDQ010000019.1,CAJNDQ010000049.1,271.643442803691,-4.40469222354926,3.58005340647853e-43,-3.75234885541866,8.94915568305629e-49,SubgB_dominant,SubgB_dominant
ENSCCRG00000072157,ENSCCRG00000056076,glcci1a,glcci1a,8,11,CAJNDQ010000032.1,CAJNDQ010000013.1,169.801249394997,-4.41446102222594,9.52107049462355e-34,-2.4723995165874,1.83076872713465e-13,SubgB_dominant,SubgB_dominant
ENSCCRG00000007253,ENSCCRG00000069248,ITGA2,ITGA2,29,29,CAJNDQ010000033.1,CAJNDQ010000025.1,173.129722659534,-4.41636457000589,8.585829064580811e-31,-3.83102007760039,1.73193506784807e-23,SubgB_dominant,SubgB_dominant
ENSCCRG00000020360,ENSCCRG00000053149,ano1a,ano1a,28,27,CAJNDQ010000007.1,CAJNDQ010000001.1,367.899771892872,-4.41898728452893,5.3462574379867796e-11,-2.47646267571489,0.0002539134545587,SubgB_dominant,SubgB_dominant
ENSCCRG00000010875,ENSCCRG00000042864,,,5,6,CAJNDQ010000019.1,CAJNDQ010000049.1,217.163132255236,-4.42773534801694,0.0032594856227477,-2.71880219630254,0.136200744952346,SubgB_dominant,Balanced
ENSCCRG00000020409,ENSCCRG00000021097,txnl4a,txnl4a,5,4,CAJNDQ010000032.1,CAJNDQ010000013.1,1543.44290266703,-4.43203099699676,1.49407768292668e-07,-5.05730867390859,2.37823019030306e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000049564,ENSCCRG00000062167,paqr3a,paqr3a,7,7,CAJNDQ010000008.1,CAJNDQ010000016.1,553.277925506037,-4.43741222152379,4.86926204565882e-51,-4.93187593418558,1.50566886997502e-57,SubgB_dominant,SubgB_dominant
ENSCCRG00000012221,ENSCCRG00000041900,plekhb2,plekhb2,9,8,CAJNDQ010000044.1,CAJNDQ010000006.1,246.130960321166,-4.44639714802204,1.06863481418956e-34,-3.58522274598283,5.53765485309438e-22,SubgB_dominant,SubgB_dominant
ENSCCRG00000067810,ENSCCRG00000007849,tnni2a.3,tnni2a.3,8,8,CAJNDQ010000034.1,CAJNDQ010000038.1,1138.98349141195,-4.44985596367992,0.0271918641175689,-2.24516771191425,0.332021499872481,SubgB_dominant,Balanced
ENSCCRG00000056330,ENSCCRG00000077754,si:ch73-234b20.5,si:ch73-234b20.5,5,4,CAJNDQ010000033.1,CAJNDQ010000025.1,169.712142650898,-4.46231964287353,1.98050230570593e-12,-2.1361598649496,0.0012807617812253,SubgB_dominant,SubgB_dominant
ENSCCRG00000055467,ENSCCRG00000070687,gprc5bb,,7,8,CAJNDQ010000023.1,CAJNDQ010000028.1,531.175441452808,-4.48205939763766,7.10876143272222e-27,-3.66277942986829,1.1470702504309e-18,SubgB_dominant,SubgB_dominant
ENSCCRG00000062622,ENSCCRG00000020932,anxa1a,anxa1a,13,14,CAJNDQ010000008.1,CAJNDQ010000016.1,1705.02676602241,-4.4869706028707,1.9668061983726198e-56,-1.94251694999468,1.8096715557033497e-11,SubgB_dominant,SubgB_dominant
ENSCCRG00000009425,ENSCCRG00000003183,,,27,26,CAJNDQ010000033.1,CAJNDQ010000025.1,535.86078881906,-4.48954572499028,7.99141468644728e-44,-2.56048463509968,6.263418820258221e-17,SubgB_dominant,SubgB_dominant
ENSCCRG00000041274,ENSCCRG00000069400,zgc:92380,zgc:92380,10,9,CAJNDQ010000042.1,CAJNDQ010000047.1,401.816582705597,-4.48958323193317,1.91123157875039e-16,-4.21901995746889,1.37811440376275e-14,SubgB_dominant,SubgB_dominant
ENSCCRG00000051364,ENSCCRG00000075320,card19,card19,8,6,CAJNDQ010000043.1,CAJNDQ010000014.1,192.318506017923,-4.51155244183864,3.50464076690102e-24,-4.89916393255745,3.21028760275537e-25,SubgB_dominant,SubgB_dominant
ENSCCRG00000040049,ENSCCRG00000073841,,,7,8,CAJNDQ010000007.1,CAJNDQ010000001.1,209.006794206556,-4.51734959717672,8.566151753874011e-20,-0.647881306698773,0.0226734807908028,SubgB_dominant,SubgB_dominant
ENSCCRG00000022450,ENSCCRG00000014637,ADGRD2,ADGRD2,27,26,CAJNDQ010000018.1,CAJNDQ010000024.1,150.006040295759,-4.52761550213864,1.24602850369599e-16,-3.50897848307062,4.51054220065326e-10,SubgB_dominant,SubgB_dominant
ENSCCRG00000007601,ENSCCRG00000076256,ddx43,ddx43,4,17,CAJNDQ010000019.1,CAJNDQ010000049.1,2754.49635829866,-4.55536782696047,9.74262222619369e-26,-6.03226865697367,2.80353860538245e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000034727,ENSCCRG00000034796,HLTF,HLTF,26,25,CAJNDQ010000022.1,CAJNDQ010000030.1,529.892876780381,-4.55691627699263,1.35975384473917e-66,-4.47326160701878,3.2733101269395497e-57,SubgB_dominant,SubgB_dominant
ENSCCRG00000036100,ENSCCRG00000038612,zgc:113333,zgc:113333,13,15,CAJNDQ010000004.1,CAJNDQ010000002.1,181.640475416785,-4.56453013150865,1.5444056959149e-24,-2.45289619975749,2.6236846405058e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000012421,ENSCCRG00000024278,,,9,9,CAJNDQ010000042.1,CAJNDQ010000047.1,189.166332394978,-4.58222071129732,6.1603783159558594e-30,-4.09431470487859,8.90717715667443e-22,SubgB_dominant,SubgB_dominant
ENSCCRG00000043131,ENSCCRG00000053493,tmem59l,tmem59l,8,13,CAJNDQ010000044.1,CAJNDQ010000006.1,969.606618050299,-4.58491022640292,9.88026474548221e-75,-1.88742218248081,5.1778026295655e-18,SubgB_dominant,SubgB_dominant
ENSCCRG00000010419,ENSCCRG00000055928,cnot6l,cnot6l,15,14,CAJNDQ010000008.1,CAJNDQ010000016.1,759.979488716768,-4.60233694391929,7.276005460675779e-33,-4.14263055538075,1.52263966570109e-26,SubgB_dominant,SubgB_dominant
ENSCCRG00000007822,ENSCCRG00000080423,arpc1b,arpc1b,10,19,CAJNDQ010000004.1,CAJNDQ010000002.1,463.928092221439,-4.60734971514994,7.64087062560125e-16,-3.77892600923021,2.5637429659427496e-11,SubgB_dominant,SubgB_dominant
ENSCCRG00000012607,ENSCCRG00000005959,cpsf4,cpsf4,9,8,CAJNDQ010000004.1,CAJNDQ010000002.1,794.416925262064,-4.63444893529328,5.63530207159502e-89,-5.0958235793666,1.3146130351757698e-78,SubgB_dominant,SubgB_dominant
ENSCCRG00000069815,ENSCCRG00000073969,,,3,3,CAJNDQ010000004.1,CAJNDQ010000002.1,381.710790384391,-4.64275817809495,3.31455079422911e-33,-3.92999158737607,2.56797847514726e-37,SubgB_dominant,SubgB_dominant
ENSCCRG00000041864,ENSCCRG00000056154,EEIG1,EEIG1,12,12,CAJNDQ010000018.1,CAJNDQ010000024.1,279.2768889859,-4.6471142621805,1.48650074082714e-38,-2.39735528523625,5.50012265298146e-13,SubgB_dominant,SubgB_dominant
ENSCCRG00000063404,ENSCCRG00000022573,gpr137,gpr137,9,9,CAJNDQ010000021.1,CAJNDQ010000036.1,883.720214395136,-4.64865634528119,3.0644029978084304e-45,0.115324736910289,0.832824002842116,SubgB_dominant,Balanced
ENSCCRG00000061213,ENSCCRG00000080555,fbp1a,fbp1a,7,8,CAJNDQ010000008.1,CAJNDQ010000016.1,255.137554289376,-4.65790920487729,7.61977057796223e-38,-6.27821179064455,1.77537810026301e-48,SubgB_dominant,SubgB_dominant
ENSCCRG00000013461,ENSCCRG00000042702,ano5b,ano5b,20,21,CAJNDQ010000007.1,CAJNDQ010000001.1,401.423300128023,-4.67166132664956,7.539353582687041e-54,-5.46934417520653,6.29231598955144e-66,SubgB_dominant,SubgB_dominant
ENSCCRG00000039175,ENSCCRG00000057005,ca15b,ca15b,7,10,CAJNDQ010000045.1,CAJNDQ010000026.1,1321.41101661527,-4.69002816625323,0.0045321933061244,-2.32584646054181,0.278029950962032,SubgB_dominant,Balanced
ENSCCRG00000018365,ENSCCRG00000071566,soul4,soul4,5,7,CAJNDQ010000044.1,CAJNDQ010000006.1,883.250321935649,-4.71863324441314,1.14195755614833e-33,-4.40422232844505,2.69321530273805e-36,SubgB_dominant,SubgB_dominant
ENSCCRG00000058123,ENSCCRG00000035188,padi2,padi2,17,16,CAJNDQ010000017.1,CAJNDQ010000011.1,641.181894622563,-4.73807779807152,2.1996626179518297e-12,-3.49619734912261,3.63752186365736e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000048083,ENSCCRG00000046739,ckmt1,ckmt1,10,10,CAJNDQ010000034.1,CAJNDQ010000038.1,627.654136542081,-4.74965716469489,3.91331810990347e-07,-3.49917397859769,0.0002841228490244,SubgB_dominant,SubgB_dominant
ENSCCRG00000043288,ENSCCRG00000065074,fus,fus,15,16,CAJNDQ010000004.1,CAJNDQ010000002.1,211.982816314103,-4.76461279780802,2.3602576838773e-58,-4.61942668080926,1.23905660539261e-64,SubgB_dominant,SubgB_dominant
ENSCCRG00000052859,ENSCCRG00000067774,,,3,2,CAJNDQ010000010.1,CAJNDQ010000020.1,700.201291757309,-4.76842712575356,1.81317220161167e-06,-2.83933437793664,5.64222412730853e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000067520,ENSCCRG00000028591,ASS1,ASS1,16,15,CAJNDQ010000008.1,CAJNDQ010000016.1,285.766564494103,-4.78102641638054,4.416514717977e-06,-2.14272751951317,0.0619631696578791,SubgB_dominant,Balanced
ENSCCRG00000008946,ENSCCRG00000082295,hadh,hadh,8,9,CAJNDQ010000023.1,CAJNDQ010000028.1,224.907580399431,-4.78548324227023,2.23650974482691e-20,-3.51694744381184,1.61669189213194e-12,SubgB_dominant,SubgB_dominant
ENSCCRG00000057334,ENSCCRG00000047361,alas1,alas1,12,11,CAJNDQ010000043.1,CAJNDQ010000014.1,712.419355968289,-4.80580027845073,7.44223908252276e-124,-3.67542516811987,3.5693115552997e-80,SubgB_dominant,SubgB_dominant
ENSCCRG00000065732,ENSCCRG00000065777,pygb,pygb,21,22,CAJNDQ010000005.1,CAJNDQ010000031.1,2896.00055473533,-4.81540904942285,8.09212479321954e-178,-2.55471739896839,3.63773765484167e-61,SubgB_dominant,SubgB_dominant
ENSCCRG00000071667,ENSCCRG00000035207,,,6,8,CAJNDQ010000019.1,CAJNDQ010000049.1,1669.70847713057,-4.82105589459575,5.02212330938773e-45,-4.36239784764787,2.00065071003353e-52,SubgB_dominant,SubgB_dominant
ENSCCRG00000002223,ENSCCRG00000023134,prkacba,prkacba,10,10,CAJNDQ010000043.1,CAJNDQ010000014.1,190.085149113797,-4.82518659513446,4.0279978797135896e-11,-3.77064811981344,6.26849360482092e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000031760,ENSCCRG00000046383,angptl3,angptl3,8,7,CAJNDQ010000017.1,CAJNDQ010000011.1,171.677517932066,-4.83352743179874,1.62985904158322e-16,-2.78677598954837,1.82981812131124e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000061779,ENSCCRG00000021936,,,5,5,CAJNDQ010000012.1,CAJNDQ010000050.1,8062.54622031744,-4.83354146704289,2.27673317630075e-133,-5.16979487658579,3.77984984981228e-149,SubgB_dominant,SubgB_dominant
ENSCCRG00000051783,ENSCCRG00000059411,afap1l1b,afap1l1b,20,26,CAJNDQ010000039.1,CAJNDQ010000046.1,1152.34308004699,-4.85261314868625,3.82584861360276e-63,-4.09795952860783,6.7396778250451206e-46,SubgB_dominant,SubgB_dominant
ENSCCRG00000036483,ENSCCRG00000001697,gnb5b,gnb5b,13,13,CAJNDQ010000010.1,CAJNDQ010000020.1,1798.55038553036,-4.8545773478289,9.85198445210044e-71,-3.94828417093354,1.3369792188064901e-61,SubgB_dominant,SubgB_dominant
ENSCCRG00000002601,ENSCCRG00000006337,nt5c3a,nt5c3a,10,10,CAJNDQ010000003.1,CAJNDQ010000048.1,2178.0079013268,-4.88730224506019,2.10944054561065e-69,-0.38322714638831,0.268542055832675,SubgB_dominant,Balanced
ENSCCRG00000068161,ENSCCRG00000081106,zgc:152986,zgc:152986,3,5,CAJNDQ010000017.1,CAJNDQ010000011.1,1624.70203692617,-4.89674893879611,0.0002573127319155,-3.33276040893054,0.0216757817865013,SubgB_dominant,SubgB_dominant
ENSCCRG00000041590,ENSCCRG00000061441,,,40,48,CAJNDQ010000034.1,CAJNDQ010000038.1,1695.14083350342,-4.8994515428332,1.3972144684405398e-160,-3.1899019738333,1.39783597336304e-93,SubgB_dominant,SubgB_dominant
ENSCCRG00000047664,ENSCCRG00000072281,,,9,14,CAJNDQ010000029.1,CAJNDQ010000035.1,827.091257586758,-4.90048875401822,9.21533342674946e-12,-3.65427431665638,7.33071970949394e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000045101,ENSCCRG00000044762,cep68,cep68,6,7,CAJNDQ010000019.1,CAJNDQ010000049.1,188.866297778015,-4.90349496618915,6.72975225023248e-18,-5.7868762026354,2.34630925358024e-19,SubgB_dominant,SubgB_dominant
ENSCCRG00000074328,ENSCCRG00000079186,,,8,20,CAJNDQ010000021.1,CAJNDQ010000036.1,462.569970349228,-4.9106773303942,2.2317895563517e-100,-4.31346769934416,2.78534275431659e-88,SubgB_dominant,SubgB_dominant
ENSCCRG00000007703,ENSCCRG00000047319,elp3,elp3,17,15,CAJNDQ010000029.1,CAJNDQ010000035.1,321.608629946199,-4.91758960056164,3.6406187587805e-54,-4.78028656164483,2.5738810788429e-51,SubgB_dominant,SubgB_dominant
ENSCCRG00000012010,ENSCCRG00000055698,zgc:162344,zgc:162344,15,17,CAJNDQ010000039.1,CAJNDQ010000046.1,404.889665308328,-4.92220994271048,3.86466725690987e-32,-3.45518608416534,5.985519620854731e-25,SubgB_dominant,SubgB_dominant
ENSCCRG00000068486,ENSCCRG00000008133,,,27,27,CAJNDQ010000004.1,CAJNDQ010000002.1,544.494837064775,-4.92678795970417,5.967305824159859e-34,-2.79239204628659,7.95633392812346e-12,SubgB_dominant,SubgB_dominant
ENSCCRG00000080072,ENSCCRG00000039971,pacs1a,pacs1a,24,24,CAJNDQ010000039.1,CAJNDQ010000046.1,221.160530450603,-4.92708617329911,5.94173077040649e-35,-2.38556543651493,1.35644003809551e-14,SubgB_dominant,SubgB_dominant
ENSCCRG00000071428,ENSCCRG00000082406,,,3,3,CAJNDQ010000022.1,CAJNDQ010000030.1,821.143797642644,-4.94267324123868,5.2866401618714e-81,-0.798401200302398,0.0053721628980709,SubgB_dominant,SubgB_dominant
ENSCCRG00000006566,ENSCCRG00000025325,aqp3a,aqp3a,9,7,CAJNDQ010000008.1,CAJNDQ010000016.1,1043.44754293543,-4.94483359385264,6.93346145936733e-14,-5.15384596978396,2.8588913672974497e-18,SubgB_dominant,SubgB_dominant
ENSCCRG00000002941,ENSCCRG00000057670,,,21,26,CAJNDQ010000005.1,CAJNDQ010000031.1,279.756539585244,-4.96260157988878,2.06108481440918e-57,-3.03967723268751,7.210684959778201e-36,SubgB_dominant,SubgB_dominant
ENSCCRG00000019994,ENSCCRG00000020029,nos1,nos1,29,30,CAJNDQ010000008.1,CAJNDQ010000016.1,181.245680142801,-4.96762468079568,2.48364424410417e-16,-5.49307530414712,3.07881342406297e-22,SubgB_dominant,SubgB_dominant
ENSCCRG00000066790,ENSCCRG00000021071,CWC27,CWC27,13,16,CAJNDQ010000033.1,CAJNDQ010000025.1,622.522443613889,-4.97198594676931,8.82256385586093e-74,-4.56736787113559,7.21842677286838e-62,SubgB_dominant,SubgB_dominant
ENSCCRG00000028797,ENSCCRG00000023764,b3gnt5a,b3gnt5a,4,3,CAJNDQ010000043.1,CAJNDQ010000014.1,320.635169928974,-4.97387132439641,0.0001080408772786,-4.57765552948072,8.40850950393497e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000071418,ENSCCRG00000059005,dhdds,dhdds,10,10,CAJNDQ010000003.1,CAJNDQ010000048.1,2096.26440928516,-4.9840035866561,5.04739932412212e-179,-4.76822455430004,2.07021514498805e-166,SubgB_dominant,SubgB_dominant
ENSCCRG00000040702,ENSCCRG00000055215,ugt5e1,ugt5e1,3,4,CAJNDQ010000018.1,CAJNDQ010000024.1,242.295217580759,-4.99130070051474,1.5150301766640599e-22,-4.71613402634987,1.68176616509453e-20,SubgB_dominant,SubgB_dominant
ENSCCRG00000081535,ENSCCRG00000046021,nagk,nagk,7,11,CAJNDQ010000007.1,CAJNDQ010000001.1,238.542187299618,-4.99189995958596,1.08694593059082e-22,-3.90114342527059,2.70294159050457e-16,SubgB_dominant,SubgB_dominant
ENSCCRG00000057833,ENSCCRG00000013806,zdhhc16a,zdhhc16a,13,14,CAJNDQ010000019.1,CAJNDQ010000049.1,475.313133149961,-4.99302308556878,4.37458514417511e-56,-2.43946253499919,6.3661309461081206e-15,SubgB_dominant,SubgB_dominant
ENSCCRG00000013774,ENSCCRG00000034901,itgb4,itgb4,42,42,CAJNDQ010000018.1,CAJNDQ010000024.1,364.922863335923,-5.01006917638632,4.67887711131735e-16,-3.09233714172327,8.22800164582128e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000038039,ENSCCRG00000066095,klhdc4,klhdc4,12,13,CAJNDQ010000034.1,CAJNDQ010000038.1,391.832346153714,-5.02117588932373,9.209775088914119e-94,-3.95102293365062,1.57794461063233e-74,SubgB_dominant,SubgB_dominant
ENSCCRG00000033289,ENSCCRG00000055866,,TMC4,17,19,CAJNDQ010000003.1,CAJNDQ010000048.1,444.393974272389,-5.03344611219908,1.31377963492524e-30,-3.53098802906441,8.76744013204116e-29,SubgB_dominant,SubgB_dominant
ENSCCRG00000067437,ENSCCRG00000010773,si:dkey-3h3.3,si:dkey-3h3.3,4,5,CAJNDQ010000008.1,CAJNDQ010000016.1,214.947013658236,-5.12745638774858,9.286898168168371e-23,-3.73554430087888,5.18489398798987e-18,SubgB_dominant,SubgB_dominant
ENSCCRG00000024616,ENSCCRG00000008796,ppid,ppid,11,10,CAJNDQ010000021.1,CAJNDQ010000036.1,641.076374429281,-5.13625068902937,7.12044553049546e-54,-4.61328378853385,1.29742560988643e-45,SubgB_dominant,SubgB_dominant
ENSCCRG00000042945,ENSCCRG00000057917,zgc:114041,zgc:114041,5,5,CAJNDQ010000008.1,CAJNDQ010000016.1,580.824620666071,-5.21327622787504,2.78974718847031e-12,-7.1167719355041,1.76738231149036e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000057266,ENSCCRG00000062683,,,3,5,CAJNDQ010000044.1,CAJNDQ010000006.1,261.127197587771,-5.22269096831878,7.63973484919728e-06,-4.65558335047681,3.98177518279483e-14,SubgB_dominant,SubgB_dominant
ENSCCRG00000030165,ENSCCRG00000042399,tex10,tex10,11,17,CAJNDQ010000003.1,CAJNDQ010000048.1,470.920845735268,-5.22371306433422,6.999868827990129e-34,-5.32570671439445,3.6330489937695497e-34,SubgB_dominant,SubgB_dominant
ENSCCRG00000015274,ENSCCRG00000052811,,,9,10,CAJNDQ010000004.1,CAJNDQ010000002.1,383.469337305107,-5.24409449179878,2.0828411949799902e-46,-5.98281102573596,2.1797866750078502e-54,SubgB_dominant,SubgB_dominant
ENSCCRG00000035971,ENSCCRG00000009025,zgc:152891,zgc:152891,15,15,CAJNDQ010000039.1,CAJNDQ010000046.1,689.738705074388,-5.32060595354887,0.0004127755438288,-8.2313181324656,2.64969528892062e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000028967,ENSCCRG00000069049,srd5a2a,srd5a2a,6,5,CAJNDQ010000023.1,CAJNDQ010000028.1,158.943255548803,-5.32221198074766,2.33468967534547e-20,-2.83559557247059,3.07644036792997e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000004076,ENSCCRG00000074154,xrcc6,xrcc6,12,18,CAJNDQ010000045.1,CAJNDQ010000026.1,883.420565433454,-5.32369481952717,4.77981166360244e-100,-5.45859926633133,1.8268154996018899e-96,SubgB_dominant,SubgB_dominant
