geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch
ENSCCRG00000077374,ENSCCRG00000076335,,,4,2,CAJNDQ010000040.1,CAJNDQ010000027.1,1351.25956287285,-0.718288002328039,0.21356473258397,-0.570380385494569,0.369951474928113
ENSCCRG00000029812,ENSCCRG00000078772,,,15,16,CAJNDQ010000017.1,CAJNDQ010000011.1,211.96243627136,-0.718776027382562,0.0157075297452079,-0.387005873114812,0.23458316144019
ENSCCRG00000064437,ENSCCRG00000063676,fxyd6l,fxyd6l,9,15,CAJNDQ010000003.1,CAJNDQ010000048.1,415.718983901719,-0.719380611709781,0.524518709255324,-0.813430444674046,0.500153847371177
ENSCCRG00000014009,ENSCCRG00000065669,,,19,17,CAJNDQ010000033.1,CAJNDQ010000025.1,166.08649193334,-0.721176578998681,0.206484719750374,-0.627582496039245,0.302614142670107
ENSCCRG00000048065,ENSCCRG00000016355,timm44,timm44,14,13,CAJNDQ010000044.1,CAJNDQ010000006.1,321.247549335532,-0.721215386792182,0.0157550050276753,-0.225019433954153,0.543098465782057
ENSCCRG00000079084,ENSCCRG00000075649,pgam5,pgam5,6,6,CAJNDQ010000008.1,CAJNDQ010000016.1,881.984321359784,-0.721368631112742,0.00551836537227596,-1.06963301436772,2.42311403046579e-05
ENSCCRG00000008250,ENSCCRG00000051498,sh3d21,sh3d21,18,16,CAJNDQ010000003.1,CAJNDQ010000048.1,1079.39774939173,-0.723655491996181,0.216048639336441,-0.608473444438556,0.340416445864178
ENSCCRG00000043724,ENSCCRG00000013786,tyro3,tyro3,19,19,CAJNDQ010000005.1,CAJNDQ010000031.1,456.946166692546,-0.723717775864552,0.000432845277158611,-1.25323190372957,1.07587344872085e-08
ENSCCRG00000037966,ENSCCRG00000051642,,,5,6,CAJNDQ010000004.1,CAJNDQ010000002.1,287.139536073974,-0.724136342680709,0.0260284573460763,-1.28568308971725,2.10724766413914e-05
ENSCCRG00000024157,ENSCCRG00000057087,,pard3ba,24,24,CAJNDQ010000023.1,CAJNDQ010000028.1,714.39119130706,-0.724162022675492,0.00388115412672206,-1.03996324832719,1.25324899333126e-05
ENSCCRG00000003659,ENSCCRG00000059560,csnk1g2b,csnk1g2b,13,13,CAJNDQ010000018.1,CAJNDQ010000024.1,441.455081978454,-0.724231725762779,8.40380889749897e-05,-0.703046149239457,0.000142879773202189
ENSCCRG00000018140,ENSCCRG00000026832,,,13,13,CAJNDQ010000005.1,CAJNDQ010000031.1,208.834641761637,-0.724879077911009,0.00574623810213981,-0.762314636424629,0.00396374580263473
ENSCCRG00000056267,ENSCCRG00000046892,vmp1,vmp1,12,11,CAJNDQ010000040.1,CAJNDQ010000027.1,2779.84629940392,-0.726761310091353,3.13881416798151e-07,-0.835192440005455,6.12231689280829e-09
ENSCCRG00000070959,ENSCCRG00000052764,anxa2b,anxa2b,14,13,CAJNDQ010000007.1,CAJNDQ010000001.1,1235.73776853728,-0.727480020492105,0.17430126372052,-1.11037535907371,0.0422234429377951
ENSCCRG00000067812,ENSCCRG00000042805,atosa,atosa,12,12,CAJNDQ010000010.1,CAJNDQ010000020.1,535.80501316341,-0.727585052726662,0.0615599302633708,-0.586007319201626,0.163647692604054
ENSCCRG00000028319,ENSCCRG00000026347,akap1b,akap1b,12,12,CAJNDQ010000040.1,CAJNDQ010000027.1,1665.89728719081,-0.727607090266589,3.53349509613535e-05,-0.524180186013692,0.00373859278190711
ENSCCRG00000079189,ENSCCRG00000053932,nsl1,nsl1,10,6,CAJNDQ010000029.1,CAJNDQ010000035.1,239.788159606608,-0.728905776087635,0.0782465039458505,-0.65991851239498,0.134651126184052
ENSCCRG00000001889,ENSCCRG00000001437,,,30,32,CAJNDQ010000004.1,CAJNDQ010000002.1,2148.23723945239,-0.729646381129255,6.67721508488187e-09,-0.690386286107153,4.80345806684072e-08
ENSCCRG00000037022,ENSCCRG00000014980,,,6,6,CAJNDQ010000029.1,CAJNDQ010000035.1,252.057584098375,-0.730734516871262,0.0233376695839204,-0.966073284187095,0.00219289044683232
ENSCCRG00000060113,ENSCCRG00000062711,slit3,slit3,36,36,CAJNDQ010000021.1,CAJNDQ010000036.1,292.840539622957,-0.730864991963364,0.429756922648849,-0.570511583166754,0.583916835596083
ENSCCRG00000071847,ENSCCRG00000080023,,,25,25,CAJNDQ010000007.1,CAJNDQ010000001.1,369.834219894121,-0.731163135406865,0.00289503460333773,-0.535237906210453,0.0424569570973577
ENSCCRG00000027751,ENSCCRG00000018876,,,25,26,CAJNDQ010000034.1,CAJNDQ010000038.1,155.644112360044,-0.733122205940749,0.408678753994036,-1.71504211323582,0.0356789567621855
ENSCCRG00000031138,ENSCCRG00000073977,,,6,6,CAJNDQ010000012.1,CAJNDQ010000050.1,483.96584174415,-0.733426411998095,0.00201701415944774,-0.98750519143223,3.06785647012073e-05
ENSCCRG00000052654,ENSCCRG00000051693,,,17,19,CAJNDQ010000042.1,CAJNDQ010000047.1,279.609373303148,-0.733910008639889,0.236330948040358,-0.631811852929779,0.334799534250355
ENSCCRG00000078507,ENSCCRG00000035743,polr1c,polr1c,10,11,CAJNDQ010000019.1,CAJNDQ010000049.1,707.898756252923,-0.734144952923024,5.13391197501526e-05,-0.447529374853188,0.0224180352718925
ENSCCRG00000030791,ENSCCRG00000001936,FAM171A1,FAM171A1,8,8,CAJNDQ010000003.1,CAJNDQ010000048.1,516.805259053688,-0.734994441884485,0.0120065941154711,0.209632924546026,0.570844659836052
ENSCCRG00000018985,ENSCCRG00000042930,,,22,23,CAJNDQ010000022.1,CAJNDQ010000030.1,1444.91160159985,-0.735026579861416,4.87555786264848e-06,-0.637273006092655,0.000100539992658589
ENSCCRG00000041918,ENSCCRG00000040395,cxxc1b,cxxc1b,14,14,CAJNDQ010000043.1,CAJNDQ010000014.1,401.260782621062,-0.73527094116273,4.5511018627338e-05,-0.297496290592666,0.155780651812759
ENSCCRG00000056982,ENSCCRG00000059376,errfi1a,errfi1a,4,4,CAJNDQ010000043.1,CAJNDQ010000014.1,185.767793546066,-0.735940826867432,0.0344272632013706,-0.823186121334775,0.0187972771104697
ENSCCRG00000053558,ENSCCRG00000051529,cactin,cactin,10,14,CAJNDQ010000022.1,CAJNDQ010000030.1,2789.43784999249,-0.735950345094947,9.93297424801057e-10,-0.5781853146431,2.37285158774958e-06
ENSCCRG00000078457,ENSCCRG00000070857,,,5,5,CAJNDQ010000043.1,CAJNDQ010000014.1,1180.31091351961,-0.736644788433024,4.16965334375397e-06,-1.08465349585764,9.07501370025504e-12
ENSCCRG00000075174,ENSCCRG00000035744,lmo4a,lmo4a,5,7,CAJNDQ010000008.1,CAJNDQ010000016.1,285.53182010678,-0.737138164761049,0.085498325874613,-1.63769238060415,4.51391189365848e-05
ENSCCRG00000007847,ENSCCRG00000004972,abhd16a,abhd16a,22,20,CAJNDQ010000003.1,CAJNDQ010000048.1,452.30680827144,-0.737544854516463,0.000218413551354086,-0.144097823234972,0.582631114490341
ENSCCRG00000022883,ENSCCRG00000022851,srp54,srp54,17,18,CAJNDQ010000005.1,CAJNDQ010000031.1,2805.37245495007,-0.73759216844114,1.889207181587e-05,-0.592069995736391,0.000874626450553522
ENSCCRG00000029494,ENSCCRG00000039631,trim33,trim33,22,22,CAJNDQ010000018.1,CAJNDQ010000024.1,1125.93803818409,-0.737815194255001,1.05456908785796e-06,-0.583850786329363,0.0001656560526635
ENSCCRG00000020744,ENSCCRG00000062039,PLXND1,PLXND1,37,36,CAJNDQ010000018.1,CAJNDQ010000024.1,440.152320515751,-0.737994358613947,0.0794163377257368,-0.7946136677633,0.0649739893140372
ENSCCRG00000020827,ENSCCRG00000075104,,,3,3,CAJNDQ010000021.1,CAJNDQ010000036.1,159.990848759737,-0.738749065468469,0.00104999674460516,-0.589551525195635,0.0117856957397858
ENSCCRG00000005281,ENSCCRG00000060220,coasy,coasy,10,16,CAJNDQ010000015.1,CAJNDQ010000041.1,792.135719885656,-0.738992508459257,2.39218256386502e-07,-0.790745919271495,6.46390214207675e-08
ENSCCRG00000004188,ENSCCRG00000004084,styx,styx,12,12,CAJNDQ010000005.1,CAJNDQ010000031.1,893.234586041452,-0.740208870411494,0.00240486980006974,-1.00944787631511,3.88761848025973e-05
ENSCCRG00000063051,ENSCCRG00000076224,siah2l,siah2l,3,2,CAJNDQ010000039.1,CAJNDQ010000046.1,308.014367164534,-0.741077046385663,0.0410256159596554,-0.232366787829834,0.606057000920363
ENSCCRG00000000325,ENSCCRG00000068294,uck2b,uck2b,7,15,CAJNDQ010000022.1,CAJNDQ010000030.1,1953.04283342731,-0.741602359687853,1.74060123395776e-06,-0.81970093243769,1.92032069331879e-07
ENSCCRG00000075182,ENSCCRG00000045570,xpnpep1,xpnpep1,21,20,CAJNDQ010000044.1,CAJNDQ010000006.1,505.083801956778,-0.741650882823187,0.00380065821871418,-1.2657670485444,4.89481643682097e-07
ENSCCRG00000048044,ENSCCRG00000065593,,,5,5,CAJNDQ010000021.1,CAJNDQ010000036.1,285.255804773687,-0.743405529933164,0.00826167053158972,-0.689353320145899,0.0163464926243998
ENSCCRG00000039722,ENSCCRG00000047768,ampd1,ampd1,20,21,CAJNDQ010000018.1,CAJNDQ010000024.1,1661.82064495508,-0.743692962767627,3.81241676618565e-07,-0.912577304636557,4.56968038390591e-10
ENSCCRG00000042952,ENSCCRG00000057575,mdc1,mdc1,11,22,CAJNDQ010000003.1,CAJNDQ010000048.1,3620.97534203611,-0.743747282553915,4.85983013854122e-07,-0.719722469335711,1.60308476200214e-06
ENSCCRG00000000297,ENSCCRG00000009486,dpagt1,dpagt1,10,10,CAJNDQ010000008.1,CAJNDQ010000016.1,198.039857837388,-0.743853121185708,0.0211007908512699,-0.805354499682955,0.0131777119652833
ENSCCRG00000034183,ENSCCRG00000034196,blvrb,blvrb,5,6,CAJNDQ010000010.1,CAJNDQ010000020.1,466.35581075781,-0.743942595281085,0.0748771781853601,-0.502827506598832,0.264916837894278
ENSCCRG00000075841,ENSCCRG00000021978,foxd5,foxd5,1,1,CAJNDQ010000018.1,CAJNDQ010000024.1,172.880235061584,-0.743968885966615,0.170099069692299,-0.41408251459663,0.714740496371639
ENSCCRG00000043862,ENSCCRG00000032112,gpr107,gpr107,18,18,CAJNDQ010000008.1,CAJNDQ010000016.1,1034.27186838577,-0.744786945300392,0.000405735682693945,-0.901301773421767,1.59345295169216e-05
ENSCCRG00000080483,ENSCCRG00000032430,ints15,ints15,9,8,CAJNDQ010000023.1,CAJNDQ010000028.1,272.574312471392,-0.745268407045738,4.94293464525828e-06,-0.786565207599652,1.3237483270966e-06
ENSCCRG00000020249,ENSCCRG00000025841,caprin1a,caprin1a,18,20,CAJNDQ010000007.1,CAJNDQ010000001.1,4319.42027280726,-0.745370672537292,4.59703460620027e-15,-0.812247092589458,1.58003307590737e-18
ENSCCRG00000003338,ENSCCRG00000057697,exosc7,exosc7,8,14,CAJNDQ010000032.1,CAJNDQ010000013.1,302.215521771289,-0.746368267054606,0.0072649368379415,-0.59033315859007,0.0449430672149207
ENSCCRG00000054469,ENSCCRG00000069228,max,max,5,5,CAJNDQ010000029.1,CAJNDQ010000035.1,1306.68696688342,-0.746852974012852,0.000139286088788224,-0.541084222544471,0.00863534918527122
ENSCCRG00000065235,ENSCCRG00000055123,,,61,37,CAJNDQ010000039.1,CAJNDQ010000046.1,172.861283679587,-0.747138885546153,0.445263733435076,-0.728372223926128,0.493444558923293
ENSCCRG00000041645,ENSCCRG00000067753,reps1,reps1,28,24,CAJNDQ010000029.1,CAJNDQ010000035.1,622.537381598262,-0.747795351886823,0.00485272169332751,-0.820529892163884,0.00209258947913671
ENSCCRG00000027483,ENSCCRG00000073498,rnd1b,rnd1b,5,5,CAJNDQ010000012.1,CAJNDQ010000050.1,676.331026995745,-0.748114393504346,0.00816702454059927,-0.678343857194725,0.0236280080896189
ENSCCRG00000033541,ENSCCRG00000022847,suz12b,suz12b,17,18,CAJNDQ010000017.1,CAJNDQ010000011.1,491.743457301732,-0.748880114087983,0.0091241533628857,-0.801797920428691,0.00597856276625015
ENSCCRG00000049112,ENSCCRG00000048730,JARID2,,20,19,CAJNDQ010000003.1,CAJNDQ010000048.1,442.729622949798,-0.749978600446433,0.0348490490860808,-0.425995186119806,0.292899328759359
ENSCCRG00000014188,ENSCCRG00000000678,cwc22,cwc22,22,22,CAJNDQ010000042.1,CAJNDQ010000047.1,3042.49590695733,-0.750409915958062,6.90045806338189e-15,-0.610222392806156,7.0613932895818e-10
ENSCCRG00000000945,ENSCCRG00000024317,LYST,LYST,59,57,CAJNDQ010000019.1,CAJNDQ010000049.1,432.754184810574,-0.75072738172577,0.103703453704658,-0.113641301237608,0.862889939107297
ENSCCRG00000011786,ENSCCRG00000028561,tbrg1,tbrg1,14,14,CAJNDQ010000010.1,CAJNDQ010000020.1,817.839812099211,-0.751403911355229,0.00342765370482824,-0.70799434441617,0.00734328471932694
ENSCCRG00000048507,ENSCCRG00000013549,pex5,pex5,17,17,CAJNDQ010000003.1,CAJNDQ010000048.1,531.103591302991,-0.751523298343538,0.0338490929432953,-1.12304789850693,0.00104727416082643
ENSCCRG00000024059,ENSCCRG00000052059,dbi,dbi,4,4,CAJNDQ010000042.1,CAJNDQ010000047.1,1631.93460162996,-0.751845455749879,0.0155058605740684,-1.2230401345083,4.62371596226264e-05
ENSCCRG00000007848,ENSCCRG00000079206,b3galt2,b3galt2,3,3,CAJNDQ010000044.1,CAJNDQ010000006.1,188.028843504165,-0.752818450883319,0.0466781990291837,-0.833199470460169,0.0293798211899349
ENSCCRG00000001108,ENSCCRG00000002666,cep44,cep44,12,16,CAJNDQ010000023.1,CAJNDQ010000028.1,591.367927630758,-0.753485815127841,0.0151543285069257,-1.17415621515079,0.000185615611903629
ENSCCRG00000063892,ENSCCRG00000082379,,,13,14,CAJNDQ010000019.1,CAJNDQ010000049.1,1845.25643210278,-0.753693449755811,0.0461444970767979,-0.367012703597222,0.409611572185551
ENSCCRG00000031062,ENSCCRG00000005442,,,9,14,CAJNDQ010000029.1,CAJNDQ010000035.1,1984.87161965967,-0.755206816760029,0.105818480075626,-1.97767991444808,3.66158548835856e-06
ENSCCRG00000045962,ENSCCRG00000042386,pcdh8,pcdh8,4,5,CAJNDQ010000042.1,CAJNDQ010000047.1,413.570141969509,-0.755606458018765,0.544145607848346,-3.61342702949742,0.00115604585578179
ENSCCRG00000007777,ENSCCRG00000039001,fam117ab,fam117ab,8,8,CAJNDQ010000045.1,CAJNDQ010000026.1,324.727738969907,-0.755951015438942,0.0673515061985334,-0.475069463882858,0.385950292021905
ENSCCRG00000020348,ENSCCRG00000038789,rhbdf1a,rhbdf1a,18,20,CAJNDQ010000004.1,CAJNDQ010000002.1,221.065288613549,-0.756304874545185,0.103720689730612,0.0349262996536433,0.959768369674536
ENSCCRG00000054411,ENSCCRG00000081717,,,15,16,CAJNDQ010000019.1,CAJNDQ010000049.1,339.439966124109,-0.756305476337846,5.53544396905818e-09,-0.67950982191109,9.14669668459588e-07
ENSCCRG00000001614,ENSCCRG00000028872,,,46,35,CAJNDQ010000040.1,CAJNDQ010000027.1,196.799003652857,-0.756536031009694,0.00204406887087088,-1.09664268226582,1.90735532301867e-06
ENSCCRG00000051363,ENSCCRG00000051229,rfc1,rfc1,22,24,CAJNDQ010000023.1,CAJNDQ010000028.1,756.01404985059,-0.756582180284421,0.00152455811047249,-0.862514060351814,0.000323949392267856
ENSCCRG00000057315,ENSCCRG00000024537,vangl2,vangl2,9,8,CAJNDQ010000007.1,CAJNDQ010000001.1,4191.87776071808,-0.757309087640104,0.000350433554246834,-0.610584980894436,0.00558395693187144
ENSCCRG00000008720,ENSCCRG00000041068,pfkfb3,pfkfb3,17,28,CAJNDQ010000037.1,CAJNDQ010000009.1,748.138386698341,-0.757829948998501,0.04584136270229,-1.9684448176776,3.57106371347321e-08
ENSCCRG00000080224,ENSCCRG00000073562,rgs4,rgs4,5,6,CAJNDQ010000017.1,CAJNDQ010000011.1,2467.08790183136,-0.757883293552057,0.00119891434590182,0.159540565465003,0.609498007246585
ENSCCRG00000035839,ENSCCRG00000061037,slc40a1,slc40a1,8,7,CAJNDQ010000042.1,CAJNDQ010000047.1,718.995261215098,-0.7593540494508,0.223594654551922,-0.886340999797145,0.164633110866474
ENSCCRG00000017905,ENSCCRG00000046124,bmpr2b,bmpr2b,14,15,CAJNDQ010000042.1,CAJNDQ010000047.1,341.510909228664,-0.759384722924412,0.339693752233983,-1.05214672278198,0.185479315483611
ENSCCRG00000025709,ENSCCRG00000068218,ehmt1a,ehmt1a,26,25,CAJNDQ010000008.1,CAJNDQ010000016.1,3382.90869719059,-0.759524588675017,9.40443391601482e-17,-0.881224502485598,1.98401114104851e-20
ENSCCRG00000062543,ENSCCRG00000001882,mtx2,mtx2,10,11,CAJNDQ010000017.1,CAJNDQ010000011.1,479.283922768839,-0.761063845448962,0.0094317560582928,-0.601955708883391,0.0505153342114349
ENSCCRG00000067497,ENSCCRG00000002146,ppp1caa,ppp1caa,7,8,CAJNDQ010000004.1,CAJNDQ010000002.1,8457.14465833621,-0.76149102366053,7.71831502791084e-10,-0.599700494476139,2.29620088619605e-06
ENSCCRG00000062678,ENSCCRG00000070057,usp3,usp3,16,15,CAJNDQ010000034.1,CAJNDQ010000038.1,588.211799680771,-0.761811838589272,5.35125180265086e-06,-1.06096390493076,1.91920339896777e-10
ENSCCRG00000059508,ENSCCRG00000006057,safb,safb,22,21,CAJNDQ010000044.1,CAJNDQ010000006.1,4437.32532658531,-0.762133176528569,4.87195810765925e-19,-0.622931548157626,3.1958068490657e-13
ENSCCRG00000000851,ENSCCRG00000060846,si:dkey-42i9.4,si:dkey-42i9.4,2,4,CAJNDQ010000044.1,CAJNDQ010000006.1,5291.84872618054,-0.763655015362016,4.75060424556542e-06,-0.0335155189793685,0.903832391637887
ENSCCRG00000001202,ENSCCRG00000003273,pik3c3,pik3c3,26,27,CAJNDQ010000007.1,CAJNDQ010000001.1,156.130005421846,-0.763797874065568,0.00615049917167776,-0.532712101488672,0.0725126287473502
ENSCCRG00000074174,ENSCCRG00000070304,,,21,24,CAJNDQ010000032.1,CAJNDQ010000013.1,408.138185168042,-0.763976963803508,0.266560167775089,-0.869231496025803,0.220662847388589
ENSCCRG00000069068,ENSCCRG00000035208,psmd1,psmd1,26,25,CAJNDQ010000044.1,CAJNDQ010000006.1,2159.80248590892,-0.765918340360823,0.000420641717995719,-0.47670563358971,0.0407867301836391
ENSCCRG00000046560,ENSCCRG00000045753,septin9a,septin9a,13,15,CAJNDQ010000004.1,CAJNDQ010000002.1,1914.57485411687,-0.766087652819235,0.000830068555268244,-0.54344880532289,0.0253992601335061
ENSCCRG00000019744,ENSCCRG00000013335,,,27,28,CAJNDQ010000039.1,CAJNDQ010000046.1,249.551936109188,-0.766129942178863,0.0456826504067706,-0.687957498753317,0.0827436154778385
ENSCCRG00000035574,ENSCCRG00000081976,ZNF827,ZNF827,15,15,CAJNDQ010000023.1,CAJNDQ010000028.1,157.344421171211,-0.767200606993392,0.0918535224755991,-1.17673229848938,0.00688838790760427
ENSCCRG00000031454,ENSCCRG00000029190,mxtx1,mxtx1,3,4,CAJNDQ010000019.1,CAJNDQ010000049.1,750.27103559263,-0.768957734719542,0.133047944002686,-1.86639863830087,0.00803616886372111
ENSCCRG00000054311,ENSCCRG00000055193,FRMPD4,,18,18,CAJNDQ010000042.1,CAJNDQ010000047.1,386.726527067143,-0.769017075252961,0.215990329964754,-0.886221623490027,0.125481493248151
ENSCCRG00000017691,ENSCCRG00000040747,tbxta,tbxta,8,8,CAJNDQ010000032.1,CAJNDQ010000013.1,1315.19331175551,-0.769150346893477,0.22011592728647,-1.44178113538577,0.0158315769530131
ENSCCRG00000022640,ENSCCRG00000011784,strada,strada,14,14,CAJNDQ010000004.1,CAJNDQ010000002.1,652.057365454772,-0.770101851057907,0.0220306213589019,-0.712595673246703,0.0402208308660058
ENSCCRG00000055104,ENSCCRG00000028046,mgst1.1,mgst1.1,8,3,CAJNDQ010000037.1,CAJNDQ010000009.1,391.970542326515,-0.770505382667,0.0100552559606171,-1.43901702543891,5.6127942612862e-07
ENSCCRG00000071634,ENSCCRG00000033577,lin52,lin52,7,7,CAJNDQ010000005.1,CAJNDQ010000031.1,473.582497726262,-0.770838362976206,0.0290363522000311,-0.606414260814115,0.118215602945265
ENSCCRG00000054940,ENSCCRG00000073587,,,24,25,CAJNDQ010000043.1,CAJNDQ010000014.1,472.281626789754,-0.770846133360642,0.00316359271128554,-0.123443483462496,0.705781484907984
ENSCCRG00000032810,ENSCCRG00000036930,rhot2,rhot2,19,19,CAJNDQ010000015.1,CAJNDQ010000041.1,688.918889723774,-0.771758673255795,0.396640153925409,-0.350970167952696,0.755872643806517
ENSCCRG00000045616,ENSCCRG00000050401,prelid1a,prelid1a,7,7,CAJNDQ010000021.1,CAJNDQ010000036.1,352.235927553298,-0.772181340315604,0.00240486980006974,0.103361042119564,0.777176051904572
ENSCCRG00000014479,ENSCCRG00000072230,fkbp5,fkbp5,12,11,CAJNDQ010000017.1,CAJNDQ010000011.1,179.160772317216,-0.773087182691569,0.333273377802023,-0.141895961063958,0.877434876531129
ENSCCRG00000048102,ENSCCRG00000068128,rab11fip4b,rab11fip4b,14,16,CAJNDQ010000017.1,CAJNDQ010000011.1,305.472836749507,-0.773685942542807,0.0182126460221098,-0.375151368774279,0.335546394416441
ENSCCRG00000002617,ENSCCRG00000010714,sema3aa,sema3aa,20,23,CAJNDQ010000037.1,CAJNDQ010000009.1,316.345279938536,-0.77465735530611,0.0245717585188051,-0.302602573070592,0.470054109764858
ENSCCRG00000001580,ENSCCRG00000007656,atg14,atg14,11,17,CAJNDQ010000005.1,CAJNDQ010000031.1,355.235097966157,-0.774912747189539,0.000579531838999975,-0.948095817595955,4.87761805535234e-05
ENSCCRG00000065126,ENSCCRG00000022856,,,4,5,CAJNDQ010000015.1,CAJNDQ010000041.1,409.777362973685,-0.776452986503424,0.0705452083694439,-1.21564159941125,0.00346940923099705
ENSCCRG00000072714,ENSCCRG00000006357,kctd10,kctd10,7,8,CAJNDQ010000008.1,CAJNDQ010000016.1,1526.7833058014,-0.776686924093883,7.20965166932677e-05,-0.682242152873198,0.000626445888885892
ENSCCRG00000076331,ENSCCRG00000062527,ndufs8a,ndufs8a,10,7,CAJNDQ010000023.1,CAJNDQ010000028.1,476.632005030829,-0.778252890747844,0.00669343454802983,-0.29982367473511,0.378513239021489
ENSCCRG00000079926,ENSCCRG00000042706,LRPPRC,LRPPRC,38,38,CAJNDQ010000019.1,CAJNDQ010000049.1,807.230121095386,-0.778347142278359,1.81669948087805e-05,-0.663080325282376,0.000297958752237342
ENSCCRG00000047493,ENSCCRG00000017601,mgrn1a,mgrn1a,19,18,CAJNDQ010000045.1,CAJNDQ010000026.1,859.813911382177,-0.778348657087543,2.76637000492778e-06,-0.407010807119025,0.02516867686224
ENSCCRG00000006871,ENSCCRG00000052714,nup155,nup155,34,35,CAJNDQ010000033.1,CAJNDQ010000025.1,2923.42239518977,-0.778484459211057,2.61603425064999e-06,-0.622795140186824,0.000262541061577834
ENSCCRG00000073732,ENSCCRG00000042513,cpox,cpox,9,7,CAJNDQ010000018.1,CAJNDQ010000024.1,880.192746373628,-0.778977673599336,0.00986641882337873,-1.2451149961137,4.89875044479211e-05
ENSCCRG00000022446,ENSCCRG00000074242,fras1,fras1,71,72,CAJNDQ010000008.1,CAJNDQ010000016.1,713.221113062854,-0.779131827765412,0.299397067479859,-0.316553752562843,0.739364088973317
ENSCCRG00000023140,ENSCCRG00000078567,selenos,selenos,6,6,CAJNDQ010000007.1,CAJNDQ010000001.1,1513.93790048503,-0.779294143380102,1.44117777704109e-05,-1.1546148243662,3.58078404891475e-11
ENSCCRG00000080605,ENSCCRG00000034224,,,5,2,CAJNDQ010000010.1,CAJNDQ010000020.1,188.497785582209,-0.779477127300611,0.190411359672168,-0.78044329322817,0.213714529257757
ENSCCRG00000029192,ENSCCRG00000035863,ecpas,ecpas,49,49,CAJNDQ010000023.1,CAJNDQ010000028.1,1299.68417182998,-0.780593559399846,0.0107272352181775,-0.709409355886926,0.0242509933121929
ENSCCRG00000068300,ENSCCRG00000063712,,,13,6,CAJNDQ010000017.1,CAJNDQ010000011.1,274.435084942207,-0.780719981772515,0.00163691551715368,-0.713834118658924,0.00467417430479532
