Gene stable ID	Common carp gene name	Gene name	Common carp gene stable ID	Common carp orthology confidence [0 low, 1 high]	Common carp homology type
ENSDARG00000075608	MICAL2	MICAL2	ENSCCRG00000064288	1	ortholog_one2many
ENSDARG00000098826		PLCL2	ENSCCRG00000005178	1	ortholog_one2many
ENSDARG00000098826		PLCL2	ENSCCRG00000073115	1	ortholog_one2many
ENSDARG00000111289		ankra2			
ENSDARG00000117186		dab2ipb			
ENSDARG00000102569	polr3a	polr3a	ENSCCRG00000070920	1	ortholog_one2many
ENSDARG00000102569	polr3a	polr3a	ENSCCRG00000005681	1	ortholog_one2many
ENSDARG00000030114	vps4a	vps4a	ENSCCRG00000058523	1	ortholog_one2many
ENSDARG00000030114	vps4a	vps4a	ENSCCRG00000081285	1	ortholog_one2many
ENSDARG00000045888	acat1	acat1	ENSCCRG00000062834	1	ortholog_one2many
ENSDARG00000045888	acat1	acat1	ENSCCRG00000057031	1	ortholog_one2many
ENSDARG00000101776	syt12	syt12	ENSCCRG00000060993	1	ortholog_one2many
ENSDARG00000101776	syt12	syt12	ENSCCRG00000010837	1	ortholog_one2many
ENSDARG00000074715	stk17a	stk17a	ENSCCRG00000016420	1	ortholog_one2many
ENSDARG00000074715	stk17a	stk17a	ENSCCRG00000030463	1	ortholog_one2many
ENSDARG00000116249		mob1a			
ENSDARG00000109823	pdxp	pdxp	ENSCCRG00000069837	1	ortholog_one2many
ENSDARG00000109823	pdxp	pdxp	ENSCCRG00000059829	1	ortholog_one2many
ENSDARG00000060127	adamts3	adamts3	ENSCCRG00000052924	1	ortholog_one2many
ENSDARG00000060127	adamts3	adamts3	ENSCCRG00000072701	1	ortholog_one2many
ENSDARG00000099913	snrnp35	snrnp35	ENSCCRG00000060817	1	ortholog_one2many
ENSDARG00000099913	snrnp35	snrnp35	ENSCCRG00000020319	1	ortholog_one2many
ENSDARG00000109391		slc39a5			
ENSDARG00000044406		lurap1			
ENSDARG00000109974	tmem186	tmem186	ENSCCRG00000048669	1	ortholog_one2many
ENSDARG00000109974	tmem186	tmem186	ENSCCRG00000045320	1	ortholog_one2many
ENSDARG00000112391		armt1			
ENSDARG00000115523		socs5b			
ENSDARG00000103854	pdlim7	pdlim7	ENSCCRG00000015678	1	ortholog_one2one
ENSDARG00000006757	klhl41b	klhl41b	ENSCCRG00000054047	1	ortholog_one2many
ENSDARG00000006757	klhl41b	klhl41b	ENSCCRG00000008056	1	ortholog_one2many
ENSDARG00000112956		sat1b			
ENSDARG00000078135	mrc2	mrc2	ENSCCRG00000011390	1	ortholog_one2many
ENSDARG00000078135	mrc2	mrc2	ENSCCRG00000032612	1	ortholog_one2many
ENSDARG00000076763	sp2	sp2	ENSCCRG00000007618	1	ortholog_one2many
ENSDARG00000076763	sp2	sp2	ENSCCRG00000067989	1	ortholog_one2many
ENSDARG00000099236	septin10	septin10	ENSCCRG00000051072	1	ortholog_one2many
ENSDARG00000099236	septin10	septin10	ENSCCRG00000060110	1	ortholog_one2many
ENSDARG00000089463		dhx58	ENSCCRG00000077125	0	ortholog_one2many
ENSDARG00000089463	dhx58	dhx58	ENSCCRG00000065109	1	ortholog_one2many
ENSDARG00000089463	dhx58	dhx58	ENSCCRG00000066329	1	ortholog_one2many
ENSDARG00000089463	dhx58	dhx58	ENSCCRG00000033653	1	ortholog_one2many
ENSDARG00000032929	cryba1l1	cryba1l1	ENSCCRG00000023401	1	ortholog_one2many
ENSDARG00000032929	cryba1l1	cryba1l1	ENSCCRG00000053998	1	ortholog_one2many
ENSDARG00000111433		nup93			
ENSDARG00000099761	vox	vox	ENSCCRG00000040821	1	ortholog_one2many
ENSDARG00000099761		vox	ENSCCRG00000005196	0	ortholog_one2many
ENSDARG00000109224		zgc:103692			
ENSDARG00000109465		rab11a			
ENSDARG00000039750	ldlrap1b	ldlrap1b	ENSCCRG00000010882	1	ortholog_one2many
ENSDARG00000039750	ldlrap1b	ldlrap1b	ENSCCRG00000042817	1	ortholog_one2many
ENSDARG00000116849		afap1l1a			
ENSDARG00000115484		clta			
ENSDARG00000110836	tmem14ca	tmem14ca	ENSCCRG00000057248	1	ortholog_one2many
ENSDARG00000110836	tmem14ca	tmem14ca	ENSCCRG00000002990	1	ortholog_one2many
ENSDARG00000104587	SRL	srl	ENSCCRG00000025584	0	ortholog_one2many
ENSDARG00000104587	srl	srl	ENSCCRG00000072548	1	ortholog_one2many
ENSDARG00000116700		ap1m3			
ENSDARG00000114338	tpbgl	tpbgl	ENSCCRG00000074889	1	ortholog_one2many
ENSDARG00000114338	tpbgl	tpbgl	ENSCCRG00000057728	1	ortholog_one2many
ENSDARG00000110498		fam98a			
ENSDARG00000052374	faf2	faf2	ENSCCRG00000015650	1	ortholog_one2many
ENSDARG00000052374	faf2	faf2	ENSCCRG00000034845	1	ortholog_one2many
ENSDARG00000098919	smarcc1b	smarcc1b	ENSCCRG00000019722	1	ortholog_one2many
ENSDARG00000098919	smarcc1b	smarcc1b	ENSCCRG00000050314	1	ortholog_one2many
ENSDARG00000062552	lpar6a	lpar6a	ENSCCRG00000053594	1	ortholog_one2many
ENSDARG00000062552	lpar6a	lpar6a	ENSCCRG00000056793	1	ortholog_one2many
ENSDARG00000078888	iqgap1	iqgap1	ENSCCRG00000006267	1	ortholog_one2many
ENSDARG00000078888	iqgap1	iqgap1	ENSCCRG00000012910	1	ortholog_one2many
ENSDARG00000045006	ptprga	ptprga	ENSCCRG00000061677	1	ortholog_one2many
ENSDARG00000045006	ptprga	ptprga	ENSCCRG00000043667	1	ortholog_one2many
ENSDARG00000002798	cog8	cog8	ENSCCRG00000021820	1	ortholog_one2many
ENSDARG00000002798	cog8	cog8	ENSCCRG00000002812	1	ortholog_one2many
ENSDARG00000111797		flt1			
ENSDARG00000110388		vps26a			
ENSDARG00000036974	ripply3	ripply3	ENSCCRG00000031695	1	ortholog_one2many
ENSDARG00000036974	ripply3	ripply3	ENSCCRG00000054052	1	ortholog_one2many
ENSDARG00000029252	ssb	ssb	ENSCCRG00000030562	1	ortholog_one2many
ENSDARG00000029252	ssb	ssb	ENSCCRG00000019146	1	ortholog_one2many
ENSDARG00000111295		eps8l1a			
ENSDARG00000098135	stk40	stk40	ENSCCRG00000053931	1	ortholog_one2many
ENSDARG00000098135	stk40	stk40	ENSCCRG00000015578	1	ortholog_one2many
ENSDARG00000102798	mcm2	mcm2	ENSCCRG00000054626	1	ortholog_one2many
ENSDARG00000102798	mcm2	mcm2	ENSCCRG00000026201	1	ortholog_one2many
ENSDARG00000074287	sptlc2b	sptlc2b	ENSCCRG00000073465	1	ortholog_one2many
ENSDARG00000074287	sptlc2b	sptlc2b	ENSCCRG00000013553	1	ortholog_one2many
ENSDARG00000116250		ppp3ccb			
ENSDARG00000110108		slc8a1b			
ENSDARG00000103007	rps3	rps3	ENSCCRG00000018907	1	ortholog_one2many
ENSDARG00000103007	rps3	rps3	ENSCCRG00000018292	1	ortholog_one2many
ENSDARG00000063313	plbd1a	plbd1a	ENSCCRG00000058811	1	ortholog_one2many
ENSDARG00000063313	plbd1a	plbd1a	ENSCCRG00000057940	1	ortholog_one2many
ENSDARG00000023713	aqp1a.1	aqp1a.1	ENSCCRG00000063379	1	ortholog_one2many
ENSDARG00000023713	aqp1a.1	aqp1a.1	ENSCCRG00000009618	1	ortholog_one2many
ENSDARG00000053810	hnrnpc	hnrnpc	ENSCCRG00000047805	1	ortholog_one2many
ENSDARG00000053810	hnrnpc	hnrnpc	ENSCCRG00000070692	1	ortholog_one2many
ENSDARG00000116240		sema3aa			
ENSDARG00000098507	lyar	lyar	ENSCCRG00000023061	1	ortholog_one2many
ENSDARG00000098507	lyar	lyar	ENSCCRG00000019012	1	ortholog_one2many
ENSDARG00000109476		cep131			
ENSDARG00000061725		MAST3	ENSCCRG00000073827	1	ortholog_one2many
ENSDARG00000061725	MAST3	MAST3	ENSCCRG00000064186	1	ortholog_one2many
ENSDARG00000117093	dipk1b	dipk1b	ENSCCRG00000056748	1	ortholog_one2many
ENSDARG00000117093	dipk1b	dipk1b	ENSCCRG00000061312	1	ortholog_one2many
ENSDARG00000103783	cyyr1	cyyr1	ENSCCRG00000000962	1	ortholog_one2many
ENSDARG00000103783	cyyr1	cyyr1	ENSCCRG00000082869	1	ortholog_one2many
ENSDARG00000113314		ncapg			
ENSDARG00000114204		fras1			
ENSDARG00000105208	tm6sf2a	tm6sf2a	ENSCCRG00000073164	1	ortholog_one2many
ENSDARG00000105208	tm6sf2a	tm6sf2a	ENSCCRG00000061917	1	ortholog_one2many
ENSDARG00000113423		fbxo18			
ENSDARG00000099080	sbno1	sbno1	ENSCCRG00000020386	1	ortholog_one2many
ENSDARG00000099080	sbno1	sbno1	ENSCCRG00000030162	1	ortholog_one2many
ENSDARG00000004405	snx10a	snx10a	ENSCCRG00000059432	1	ortholog_one2many
ENSDARG00000004405	snx10a	snx10a	ENSCCRG00000063489	1	ortholog_one2many
ENSDARG00000116113		col1a1a			
ENSDARG00000112544		pbdc1			
ENSDARG00000024548	cryba4	cryba4	ENSCCRG00000036731	1	ortholog_one2many
ENSDARG00000024548	cryba4	cryba4	ENSCCRG00000022421	1	ortholog_one2many
ENSDARG00000027501	usp20	usp20	ENSCCRG00000033287	1	ortholog_one2many
ENSDARG00000027501	usp20	usp20	ENSCCRG00000033705	1	ortholog_one2many
ENSDARG00000112198		dpf2l			
ENSDARG00000112584		dusp4			
ENSDARG00000115194		slit3			
ENSDARG00000115785		phyhipla			
ENSDARG00000114479		ptpa			
ENSDARG00000026454	mis12	mis12	ENSCCRG00000064838	1	ortholog_one2many
ENSDARG00000026454	mis12	mis12	ENSCCRG00000074215	1	ortholog_one2many
ENSDARG00000115232		prune			
ENSDARG00000013044	ndufv2	ndufv2	ENSCCRG00000008598	1	ortholog_one2many
ENSDARG00000013044	ndufv2	ndufv2	ENSCCRG00000069342	1	ortholog_one2many
ENSDARG00000101626	arf6b	arf6b	ENSCCRG00000082547	1	ortholog_one2many
ENSDARG00000101626		arf6b	ENSCCRG00000066505	0	ortholog_one2many
ENSDARG00000111299		alg12			
ENSDARG00000115591		lmf2b			
ENSDARG00000111319		synj1			
ENSDARG00000113132		tmed3			
ENSDARG00000114038	ska2	ska2	ENSCCRG00000064162	1	ortholog_one2many
ENSDARG00000114038	ska2	ska2	ENSCCRG00000063119	1	ortholog_one2many
ENSDARG00000060521	rbm27	rbm27	ENSCCRG00000040207	1	ortholog_one2many
ENSDARG00000060521	rbm27	rbm27	ENSCCRG00000040551	1	ortholog_one2many
ENSDARG00000110527		gca			
ENSDARG00000008575	LYST	LYST	ENSCCRG00000024317	1	ortholog_one2many
ENSDARG00000008575	LYST	LYST	ENSCCRG00000000945	1	ortholog_one2many
ENSDARG00000113395		chrnb1			
ENSDARG00000116854		zgc:114130			
ENSDARG00000098599	DMXL1	DMXL1	ENSCCRG00000034163	0	ortholog_one2many
ENSDARG00000098599	DMXL1	DMXL1	ENSCCRG00000014874	0	ortholog_one2many
ENSDARG00000112616		xpo6			
ENSDARG00000112187		asah1a			
ENSDARG00000014571	ctnnb1	ctnnb1	ENSCCRG00000048956	1	ortholog_one2many
ENSDARG00000014571	ctnnb1	ctnnb1	ENSCCRG00000050519	1	ortholog_one2many
ENSDARG00000112110		sardh			
ENSDARG00000111879		aco2			
ENSDARG00000111917		rab18a			
ENSDARG00000111296		neil3			
ENSDARG00000109647		snx18a			
ENSDARG00000112122		srgap2			
ENSDARG00000115793		pds5a			
ENSDARG00000113223		thyn1			
ENSDARG00000111981		morf4l1			
ENSDARG00000112212		caprin1a			
ENSDARG00000101735	chn1	chn1	ENSCCRG00000035748	1	ortholog_one2many
ENSDARG00000101735	chn1	chn1	ENSCCRG00000056937	1	ortholog_one2many
ENSDARG00000035808	clcn4	clcn4	ENSCCRG00000070563	1	ortholog_one2many
ENSDARG00000035808	clcn4	clcn4	ENSCCRG00000069987	1	ortholog_one2many
ENSDARG00000111984		cxadr			
ENSDARG00000055043	depdc7a	depdc7a	ENSCCRG00000036181	1	ortholog_one2many
ENSDARG00000055043	depdc7a	depdc7a	ENSCCRG00000032837	1	ortholog_one2many
ENSDARG00000109363		vps16			
ENSDARG00000109414		uck2a			
ENSDARG00000019917	epb41l3b	epb41l3b	ENSCCRG00000054187	1	ortholog_one2many
ENSDARG00000019917	epb41l3b	epb41l3b	ENSCCRG00000005264	1	ortholog_one2many
ENSDARG00000116311		ccnl1a			
ENSDARG00000110022		tyw5			
ENSDARG00000115892		znf704			
ENSDARG00000103044	ASS1	ASS1	ENSCCRG00000028591	0	ortholog_one2many
ENSDARG00000103044	ASS1	ASS1	ENSCCRG00000067520	0	ortholog_one2many
ENSDARG00000114824		srrt			
ENSDARG00000110853		elk3			
ENSDARG00000105310		gnb2			
ENSDARG00000102645	usp47	usp47	ENSCCRG00000020193	1	ortholog_one2many
ENSDARG00000102645	usp47	usp47	ENSCCRG00000014365	1	ortholog_one2many
ENSDARG00000052344	tbl3	tbl3	ENSCCRG00000067063	1	ortholog_one2many
ENSDARG00000052344	tbl3	tbl3	ENSCCRG00000055913	1	ortholog_one2many
ENSDARG00000110763		mrps31			
ENSDARG00000112609		pglyrp5			
ENSDARG00000111065		snx21			
ENSDARG00000114808		si:ch211-198a12.6			
ENSDARG00000113304		tmem64			
ENSDARG00000113242		slc16a4			
ENSDARG00000103519	ADAMTS1	ADAMTS1	ENSCCRG00000000963	1	ortholog_one2many
ENSDARG00000103519	ADAMTS1	ADAMTS1	ENSCCRG00000041650	1	ortholog_one2many
ENSDARG00000113191		sh3glb1a			
ENSDARG00000039070	pnhd	pnhd	ENSCCRG00000015688	1	ortholog_one2many
ENSDARG00000039070	pnhd	pnhd	ENSCCRG00000030625	1	ortholog_one2many
ENSDARG00000110334		metap1			
ENSDARG00000109548		aatf			
ENSDARG00000115985		atosa			
ENSDARG00000114003		mrps5			
ENSDARG00000101919	foxj1a	foxj1a	ENSCCRG00000035339	1	ortholog_one2many
ENSDARG00000101919	foxj1a	foxj1a	ENSCCRG00000073506	1	ortholog_one2many
ENSDARG00000113406		n4bp2			
ENSDARG00000113490		nkx2.3			
ENSDARG00000115031		stra6			
ENSDARG00000116309		med16			
ENSDARG00000114435		me2			
ENSDARG00000109471		saal1			
ENSDARG00000086737	tmem68	tmem68	ENSCCRG00000039863	1	ortholog_one2many
ENSDARG00000086737	tmem68	tmem68	ENSCCRG00000053889	1	ortholog_one2many
ENSDARG00000115924		uba2			
ENSDARG00000111737		parp2			
ENSDARG00000111542		nae1			
ENSDARG00000116878		atrx			
ENSDARG00000111763		nat9			
ENSDARG00000114705		fgg			
ENSDARG00000116176		epha2a			
ENSDARG00000104225	ndel1b	ndel1b	ENSCCRG00000015050	1	ortholog_one2many
ENSDARG00000104225	ndel1b	ndel1b	ENSCCRG00000064690	1	ortholog_one2many
ENSDARG00000114336		timp2a			
ENSDARG00000113185		fsta			
ENSDARG00000039724	OSBPL8	OSBPL8	ENSCCRG00000075651	1	ortholog_one2many
ENSDARG00000039724	OSBPL8	OSBPL8	ENSCCRG00000024970	1	ortholog_one2many
ENSDARG00000111166		hipk2			
ENSDARG00000078615	USP53	USP53	ENSCCRG00000074205	1	ortholog_one2many
ENSDARG00000078615	USP53	USP53	ENSCCRG00000036700	1	ortholog_one2many
ENSDARG00000109463		xpo4			
ENSDARG00000117190		cadps2			
ENSDARG00000109603		acap1			
ENSDARG00000116349		riok2			
ENSDARG00000113744		etv5b			
ENSDARG00000109712		foxd5			
ENSDARG00000110532		gadd45ab			
ENSDARG00000111345		plod3			
ENSDARG00000111002		zpcx			
ENSDARG00000116074		vcp			
ENSDARG00000115955		scg3			
ENSDARG00000116744		fam241a			
ENSDARG00000114298		pbld2			
ENSDARG00000112882		nsd2			
ENSDARG00000115227		ptcd2			
ENSDARG00000088805	nes	nes	ENSCCRG00000040152	1	ortholog_one2many
ENSDARG00000088805	nes	nes	ENSCCRG00000012262	1	ortholog_one2many
ENSDARG00000117060		mthfd2			
ENSDARG00000112880		tfr1b			
ENSDARG00000088463	CLPB	CLPB	ENSCCRG00000022794	1	ortholog_one2many
ENSDARG00000088463	CLPB	CLPB	ENSCCRG00000069599	1	ortholog_one2many
ENSDARG00000115597		chek2			
ENSDARG00000102970		tmem150ab			
ENSDARG00000111382		vat1			
ENSDARG00000112171		cryl1			
ENSDARG00000116382		ap1g2			
ENSDARG00000112524		zgc:162944			
ENSDARG00000111133		cldni			
ENSDARG00000102505	TRIM32	trim32	ENSCCRG00000060431	0	ortholog_one2many
ENSDARG00000102505	TRIM32	trim32	ENSCCRG00000079603	0	ortholog_one2many
ENSDARG00000102511	cript	cript	ENSCCRG00000056291	1	ortholog_one2many
ENSDARG00000102511	cript	cript	ENSCCRG00000019690	1	ortholog_one2many
ENSDARG00000116682		vps26b			
ENSDARG00000113265		spint2			
ENSDARG00000117092		anxa2b			
ENSDARG00000116188		gar1			
ENSDARG00000078576	SETD5	SETD5	ENSCCRG00000054065	1	ortholog_one2many
ENSDARG00000078576	SETD5	SETD5	ENSCCRG00000068450	1	ortholog_one2many
ENSDARG00000110835		mns1			
ENSDARG00000116730		fxr2			
ENSDARG00000115356		palm1a			
ENSDARG00000114313		hspa14			
ENSDARG00000115483		rbms2b			
ENSDARG00000115915		pdp2			
ENSDARG00000112063		agfg2			
ENSDARG00000113910		ubac1			
ENSDARG00000109334		golph3a			
ENSDARG00000117142		os9			
ENSDARG00000113008		tmem263			
ENSDARG00000114600		srek1			
ENSDARG00000114091		kti12			
ENSDARG00000113429		qrich1			
ENSDARG00000115103		lats2			
ENSDARG00000113263		sh2b1			
ENSDARG00000113118		slc43a1a			
ENSDARG00000109636		ywhae1			
ENSDARG00000112229		ube3c			
ENSDARG00000115196		abraxas1			
ENSDARG00000006288	prdm5	prdm5	ENSCCRG00000022838	1	ortholog_one2many
ENSDARG00000006288	prdm5	prdm5	ENSCCRG00000022853	1	ortholog_one2many
ENSDARG00000114039		ube2kb			
ENSDARG00000111424		coq9			
ENSDARG00000113360		churc1			
ENSDARG00000103042	ddah1	ddah1	ENSCCRG00000077632	1	ortholog_one2many
ENSDARG00000103042	ddah1	ddah1	ENSCCRG00000079519	1	ortholog_one2many
ENSDARG00000101982	spryd3	spryd3	ENSCCRG00000056559	1	ortholog_one2many
ENSDARG00000101982	spryd3	spryd3	ENSCCRG00000044897	1	ortholog_one2many
ENSDARG00000110882		apol1			
ENSDARG00000111194		gdpd1			
ENSDARG00000114160		alg14			
ENSDARG00000109811		rabl2			
ENSDARG00000117003		arl5a			
ENSDARG00000110245		desmb			
ENSDARG00000111347		kdm4c			
ENSDARG00000110155		cyfip2			
ENSDARG00000114085		pvalb2			
ENSDARG00000111233		pax7a			
ENSDARG00000116701		rc3h1a			
ENSDARG00000099637	szl	szl	ENSCCRG00000029295	1	ortholog_one2many
ENSDARG00000099637	szl	szl	ENSCCRG00000031248	1	ortholog_one2many
ENSDARG00000111492		tom1l2			
ENSDARG00000115087		tmem120b			
ENSDARG00000112356		mthfd2			
ENSDARG00000113443		sp2			
ENSDARG00000116408		bsdc1			
ENSDARG00000100810	CORO7	CORO7	ENSCCRG00000045084	0	ortholog_many2many
ENSDARG00000100810	CORO7	CORO7	ENSCCRG00000019256	0	ortholog_many2many
ENSDARG00000058419	GCN1	GCN1	ENSCCRG00000034818	1	ortholog_one2many
ENSDARG00000058419	GCN1	GCN1	ENSCCRG00000035698	1	ortholog_one2many
ENSDARG00000110128		pisd			
ENSDARG00000102335	ano1a	ano1a	ENSCCRG00000020360	1	ortholog_one2many
ENSDARG00000102335	ano1a	ano1a	ENSCCRG00000053149	1	ortholog_one2many
ENSDARG00000113177		gapvd1			
ENSDARG00000116622		atxn7l2a			
ENSDARG00000113568		scn4aa			
ENSDARG00000006921	lrp5	lrp5	ENSCCRG00000041247	1	ortholog_one2many
ENSDARG00000006921	lrp5	lrp5	ENSCCRG00000009797	1	ortholog_one2many
ENSDARG00000109477		rhbdl2			
ENSDARG00000109355		btg4			
ENSDARG00000112914		zswim8			
ENSDARG00000087941	pde8a	pde8a	ENSCCRG00000069907	1	ortholog_one2many
ENSDARG00000087941	pde8a	pde8a	ENSCCRG00000056992	1	ortholog_one2many
ENSDARG00000116607		dnaaf6			
ENSDARG00000116194		zbtb44			
ENSDARG00000112251		onecut1			
ENSDARG00000116354		l1cama			
ENSDARG00000052783	cdc42ep3	cdc42ep3	ENSCCRG00000054556	1	ortholog_one2many
ENSDARG00000052783	cdc42ep3	cdc42ep3	ENSCCRG00000043941	1	ortholog_one2many
ENSDARG00000111189		mob2a			
ENSDARG00000110715		asb12a			
ENSDARG00000059409	ABCD2	abcd2	ENSCCRG00000021629	1	ortholog_many2many
ENSDARG00000059409	ABCD2	abcd2	ENSCCRG00000066876	1	ortholog_many2many
ENSDARG00000112773		tspan3a			
ENSDARG00000111164		syn1			
ENSDARG00000113517		ptges3a			
ENSDARG00000013881	pi4k2b	pi4k2b	ENSCCRG00000023875	1	ortholog_one2many
ENSDARG00000013881	pi4k2b	pi4k2b	ENSCCRG00000052856	1	ortholog_one2many
ENSDARG00000116037		l3mbtl2			
ENSDARG00000100394	lnpep	lnpep	ENSCCRG00000073000	1	ortholog_one2many
ENSDARG00000100394	lnpep	lnpep	ENSCCRG00000033617	1	ortholog_one2many
ENSDARG00000115845		slc7a5			
ENSDARG00000111962		b4gat1			
ENSDARG00000113071		rusf1			
ENSDARG00000109298		tdrd1			
ENSDARG00000111584		aoc2			
ENSDARG00000115868	sp5l	sp5l	ENSCCRG00000075071	1	ortholog_one2many
ENSDARG00000115868	sp5l	sp5l	ENSCCRG00000072475	1	ortholog_one2many
ENSDARG00000062025	cpox	cpox	ENSCCRG00000042513	1	ortholog_one2many
ENSDARG00000062025	cpox	cpox	ENSCCRG00000073732	1	ortholog_one2many
ENSDARG00000110255		coq9			
ENSDARG00000115630		fhip2b			
ENSDARG00000101080	PWWP2B	pwwp2b	ENSCCRG00000006416	0	ortholog_one2many
ENSDARG00000101080	PWWP2B	pwwp2b	ENSCCRG00000068911	0	ortholog_one2many
ENSDARG00000114550		ostf1			
ENSDARG00000036593	kdm2ba	kdm2ba	ENSCCRG00000015568	1	ortholog_one2many
ENSDARG00000036593	kdm2ba	kdm2ba	ENSCCRG00000009231	1	ortholog_one2many
ENSDARG00000109833		sh3glb2b			
ENSDARG00000100011	strn	strn	ENSCCRG00000063952	1	ortholog_one2many
ENSDARG00000100011	strn	strn	ENSCCRG00000044182	1	ortholog_one2many
ENSDARG00000111836		nup62l			
ENSDARG00000109331		neurl1ab			
ENSDARG00000115948		grb2a			
ENSDARG00000113094		gtf2a2			
ENSDARG00000001259	GAS2	GAS2	ENSCCRG00000079326	1	ortholog_one2many
ENSDARG00000001259	GAS2	GAS2	ENSCCRG00000003283	1	ortholog_one2many
ENSDARG00000109313		sdf4			
ENSDARG00000114612		alg8			
ENSDARG00000110259		zdhhc24			
ENSDARG00000115986		dpf1			
ENSDARG00000114579		epb41l5			
ENSDARG00000090512	trim8a	trim8a	ENSCCRG00000032256	1	ortholog_one2many
ENSDARG00000090512	trim8a	trim8a	ENSCCRG00000020637	1	ortholog_one2many
ENSDARG00000110085		nfil3			
ENSDARG00000030465	tmem263	tmem263	ENSCCRG00000078909	1	ortholog_one2many
ENSDARG00000030465	tmem263	tmem263	ENSCCRG00000082365	1	ortholog_one2many
ENSDARG00000117019		ocrl			
ENSDARG00000113817		selenon			
ENSDARG00000116173		naa10			
ENSDARG00000109585		zfpm1			
ENSDARG00000103052	pcyox1	pcyox1	ENSCCRG00000006643	1	ortholog_one2many
ENSDARG00000103052	pcyox1	pcyox1	ENSCCRG00000011001	1	ortholog_one2many
ENSDARG00000109484		bmt2			
ENSDARG00000116541		rpl13a			
ENSDARG00000114143		klf3			
ENSDARG00000112646		tcf3b			
ENSDARG00000109657		serpini1			
ENSDARG00000111906		wdr31			
ENSDARG00000111270		rab8b			
ENSDARG00000109341		tnfsf12			
ENSDARG00000111447		shha			
ENSDARG00000113214		tada3l			
ENSDARG00000113922		zeb1b			
ENSDARG00000114945		xrcc6			
ENSDARG00000113160		dmrt2a			
ENSDARG00000110473		mthfd1l			
ENSDARG00000110801		wnt16			
ENSDARG00000109617		spdl1			
ENSDARG00000114333		wee1			
ENSDARG00000114514		sec31a			
ENSDARG00000109478		stom			
ENSDARG00000110450		ormdl3			
ENSDARG00000105285	FAT4	FAT4	ENSCCRG00000068635	1	ortholog_one2many
ENSDARG00000105285	FAT4	FAT4	ENSCCRG00000070607	1	ortholog_one2many
ENSDARG00000113407		dlst			
ENSDARG00000114902		psme4b			
ENSDARG00000103277	cyp24a1	cyp24a1	ENSCCRG00000027418	1	ortholog_one2many
ENSDARG00000103277	cyp24a1	cyp24a1	ENSCCRG00000023843	1	ortholog_one2many
ENSDARG00000016908	zp3e	zp3e	ENSCCRG00000064539	1	ortholog_one2many
ENSDARG00000016908	zp3e	zp3e	ENSCCRG00000025773	1	ortholog_one2many
ENSDARG00000016908	zp3e	zp3e	ENSCCRG00000052848	1	ortholog_one2many
ENSDARG00000039162	rhebl1	rhebl1	ENSCCRG00000000148	1	ortholog_one2many
ENSDARG00000039162	rhebl1	rhebl1	ENSCCRG00000080795	1	ortholog_one2many
ENSDARG00000014273	camk2d2	camk2d2	ENSCCRG00000060910	1	ortholog_one2many
ENSDARG00000014273	camk2d2	camk2d2	ENSCCRG00000003954	1	ortholog_one2many
ENSDARG00000114002		adra2a			
ENSDARG00000114148		exoc3l1			
ENSDARG00000076729	myo9aa	myo9aa	ENSCCRG00000053854	1	ortholog_one2many
ENSDARG00000076729	myo9aa	myo9aa	ENSCCRG00000028327	1	ortholog_one2many
ENSDARG00000110562		slc25a26			
ENSDARG00000098625	efna5b	efna5b	ENSCCRG00000056707	1	ortholog_one2many
ENSDARG00000098625	efna5b	efna5b	ENSCCRG00000022283	1	ortholog_one2many
ENSDARG00000109318		sec13			
ENSDARG00000112408		znf143b			
ENSDARG00000109344		hbbe3			
ENSDARG00000109352		slc25a16			
ENSDARG00000116225		tubgcp3			
ENSDARG00000011945	slc35e1	slc35e1	ENSCCRG00000061121	1	ortholog_one2many
ENSDARG00000011945	slc35e1	slc35e1	ENSCCRG00000064045	1	ortholog_one2many
ENSDARG00000114475		las1l			
ENSDARG00000102009	ppp2r2d	ppp2r2d	ENSCCRG00000037789	1	ortholog_one2many
ENSDARG00000102009	ppp2r2d	ppp2r2d	ENSCCRG00000082487	1	ortholog_one2many
ENSDARG00000052470	igfbp2a	igfbp2a	ENSCCRG00000012457	1	ortholog_one2many
ENSDARG00000052470	igfbp2a	igfbp2a	ENSCCRG00000076584	1	ortholog_one2many
ENSDARG00000090687	rcbtb2	rcbtb2	ENSCCRG00000071823	1	ortholog_one2many
ENSDARG00000090687	rcbtb2	rcbtb2	ENSCCRG00000055724	1	ortholog_one2many
ENSDARG00000113482		bbox1			
ENSDARG00000116649	ube2e1	ube2e1	ENSCCRG00000000633	1	ortholog_one2many
ENSDARG00000116649	ube2e1	ube2e1	ENSCCRG00000059146	1	ortholog_one2many
ENSDARG00000112195		rnd1b			
ENSDARG00000068280	GRB14	GRB14	ENSCCRG00000038926	1	ortholog_one2many
